NU_INSCRICAO,NU_NOTA_MT
7e760b93b2a189673c81aff7015aca45b4f50f3e,437.01828673090233
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,440.4226802634299
04013eb3b9f5e047e3c384cbc124d6be434890c1,420.5389874185178
da0d4b43fd0c5896ab67944d72aa269aa842668e,591.8465323381567
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,450.43705937624884
bf751d79db8096cf876ac75002003bf2a7da2035,429.99576847180816
726af52ecc5309864376cfbb79843e4d9bc67eb0,519.2494487805147
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,508.28911892813966
9cb5797ed8f7ede425ba307f769774b42460774c,463.10824636473535
ac75c3f733f769455017ffdcf9b4ef75af3f853b,419.47497928274794
8c408798149631973f52a14f363b604349f3425d,611.7180694174513
b04c28955fd0f07bf69fc01d69aed8d166814b31,431.28309166014253
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,456.0192384719796
fa2603e1077c05493a48a74c6365a8d938b9bb58,438.465436088094
0432abb93e94758393c78d674c53761c8e7547b2,427.2105804959732
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,534.7856136681185
40e4c903604e672a031abf55a0e9d0be2499e19d,533.3153855893538
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,577.0335983276339
ae275ec587fa99cbc535a14b099e9a53418ad6f5,603.3040775004704
a40bcb038126e8fcc18613587d349c451b17495e,628.3414180566854
9b19bbaedd6ecaef988bef930c5793119b19dc00,433.63322766995856
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,417.9858925435073
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,498.5457068924599
46ef075a91ce3096159d24ef137e502955a2e92a,446.8578342779324
0fd2ebb2cba41467a2f1f064879e27c14671db11,470.90878639884966
1a4a64788e42e62aebaf976e118e4312f271be20,546.5551515858765
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,491.7529743631085
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,415.9705515733551
d920d310fa85f5d607cddd3f366d1fb4901372da,462.4211496346115
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,501.04953769229866
ba01e15e5a2f24d0dd9b724618655a329ad61213,475.9061447715104
dbeac2f05498472ec708163898309999efef03f2,389.5168531807859
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,543.4767771540382
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,473.15289857305373
825b9a5eb0d8725082051b41e082aed01dc9be7e,380.48872183962067
67d77c90ad21e26bfc94677547f6910b01dc1d32,417.90919502534456
74271d115ce6ed32aa2aa834385200a606c62bce,373.6320312978447
6efd349903f7b391b6f920cc76de7b507258a8c9,401.8791317827336
c0934de7b64b1ea909ce77c97580606e18936874,596.7307476590308
f81906feca10f1eeb5153e9f662a06040dc795c9,572.2531603738951
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,429.0716748399223
2ad02e38865830766bb87531dcb154852364eb39,504.4659001646431
f986cc713f62755c8e4e47a388f9775fe2f46b40,445.54230223892205
143481c553f2f07d71a7b02d4364cf716eb213c3,511.03722760194677
7c2c0ca131808098924fa3305efe67029c95e527,517.9215454118225
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,452.3357759158213
cd532929efcd6be773ba62fc83c631a77eb24e94,620.0214644272342
64a70bc39c408304ecb8e572765315a3896ff833,485.41978667331153
5573caf7f47589820461e64565f85c11bf9f122b,447.01669038698014
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,589.7273366206205
e7f989fad23aa525007003e7d1382ae56c9947f5,442.68794315774306
44b8f6f734d554fec0da2e60da8d27868798c802,499.9095922414604
34d6082a74330b3f5bc565fc573674afaa03f661,697.6663268359
d25c087f96c3997d6328b953d4a710d27ef5838a,458.1323829145722
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,480.00871545389083
e447d3f2d58677fd267d7a03f501ef642a1d4e06,404.90324345585515
fbe1950b1a096572f21ea11345473fefcba6c84c,445.0100939961803
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,464.9826922959827
48bb95f95bf1597bd67366fb50610ada3df98863,449.736052477163
51ae593280f360e68b5400abcbb0d37f1ecade71,683.8491983051968
6058199e6bda1e0af51a1186b65ff76d4fe4035c,534.4676881569544
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,441.5336335672922
31a4df5d818242efa0d50309c9bd5e503d3811fe,435.73886811965326
89c71043264315c4e0eea0f8775363a12dc82061,416.15297979466334
81d76646552b14b85adb5d258e5a135fd7ddb86a,472.4451907756281
c4a3b96cff4393b06246604527f1a558ad8b66b3,564.0746887122432
45eab0d008b4971810ca4b2d7b735916d9991a9a,640.95226482461
982fd0566d5924b506fe1477fda3513984c4c702,529.8806960106403
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,514.4064046520455
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,426.2090872028965
8cadd025151167286941b7d4f113e0335e046bbb,569.3388308123513
6629196865947bb489338e3fa1c9f0e56614ee72,516.5397967718604
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,358.5606231198455
bff7d200b32aa005540af908fb325a46ca9bb742,407.4779147165673
5d42040f9935aff1dabc32c4f5a578148138e1af,391.8350990406134
bd01964e27b0e530ca458b382b07493aeb48a2ef,449.84847048734684
6588cdc7aef843b1775104bc38017bb3f808c7bc,445.57200816847154
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,596.0955618149014
1d705b7b461dfd626645d5df319ab733c1c1ca73,461.49318378173774
106b58912414f794e754883865bf6e4cf68adfbc,460.5708423904382
973c923e39db780e329a64c6049dc85d9be17978,411.94904234348
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,445.6763929276385
7f9879b40a268318e2a969e73156aa9df7a48c13,539.3229345042862
866d7784ed1380003929da44f965aef9339702f9,571.8484090428726
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,496.48390718539287
f66562b958e6349449b87fea0a01fab214f6ec8b,370.2274817537451
beefc7a89a2d9882e5983d80e356f8b7c23994f7,511.6652877695191
82d7709a8445664e93038482fbfee478e8a40273,493.36564007043654
e3929d32c498f8e45ae326017cf7c60308880d94,606.1693731388984
9da35674034a0a1373298436fdfb2f1d840a6da2,447.42824648304185
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,407.8521384811738
f5c04dc290d6706af8214800e25be19129dc9f7b,436.21505406375417
cd20ace0b8fb57cecb028764042f1c7851d39507,413.53167677763213
eb5f0ef501357740c2ac626bf1ce233475aa47af,454.662791715608
383f9cdf1c3d46a2cd312345792cf74f15e4b746,549.3104862050718
fe23ba819708fa369addcf9e6dcc7657cab3a96a,453.50164736521776
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,616.4016319068776
b0e8139fa43e8c764878dcd69f3548d74353d838,482.1744829289765
9284a89fdbdd88fe9877dad42e9984e7e2484e20,494.75822152553866
f4c4cee74ce9ede036564ef9b80aba39c768e126,386.445131641344
b8fb9eb73a9f599896d49678bdab39e07479b2ba,413.8282408920122
bee771ff249f080561ad1b67c3a0050a3ab89b32,494.11692573087674
809ec35d37a181001a42e6340709505e78a2c577,437.2985420085494
67da0b704f0c6cc6037509ab516aaaf58fd950b0,483.58662438126305
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,428.2318305383463
60290f6053f0e9a625bc9d2f699ca507e8985292,409.60737564598514
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,478.6235185039439
4dff8608a5941c894c2f71aae910da722b5b2b2d,434.86500066008097
67833093fd0fde740199378acf55c33de750736f,465.7017083334551
23c6b7ea47102c0ba28ac805a03304d515494ecd,509.21971751871257
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,433.1878405530088
68b155dada9a40aafaaa7714e063a432dd8275d6,396.96006116933813
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,600.7465561764952
04df4468d9913083f7984969a8b2892f210b4193,414.06663638490244
cc2a0d12abf9b0917d668bec85e91fafddac7c45,548.6885968620943
e9b1849607e9d8ab47b7fc39be369805313dda59,380.78475542385354
95a22a438d6ae5aae37830d6a7fc74e75fc981af,481.4010590109395
27584421ac81833fb4ccf564a6fcdd4ac2b698be,541.5952659252166
e720fd525ae844a709b93fdb28f7914c48d8160d,532.1216635517499
24fa503c4c1225e71a37fe92b354c626e099cbb6,605.7298899274217
6af857c10637e8e60ee8723080d306cf45181a2f,604.0078970099346
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,430.8520382378285
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,462.54617095967745
3a9507cc35b592af5172dd8ebb28cc89827e3f68,430.80129455955677
551f1885fa0f60bb05f612a39cafe53130ac961e,407.993533922682
cc3750ac71c85cc688659b3eb20dc112738eb623,636.6611191439856
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,448.75285854644295
9c87e30e40e82eba487a7fb0b594eb881db74389,385.7214581189904
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,424.8676927027446
16f6526457cc7d849c2a9829efa0e021c78353f0,510.694327330294
74b0cbfbe74747c9780b564db3e624d3c19878a2,421.42711811283016
fc67a6d22a9d1beadaf42cd714789d5749800b19,412.82859785171735
d0c7acbad13d292e637f23633da232e29186e20c,468.9794255921821
b921a4ac834cc1109c06e7c1de9439c0daf16e06,529.9766176958508
e31ee5529458da77ca3239ca06f64465e737e454,436.25976300925873
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,451.025615092252
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,548.5690311548567
05a25962f9f30d8544842ec3d79244e99d11017b,615.7131862814113
458f801c533d802e3655e9bbced52ee22826f197,437.77762910434524
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,436.236677187997
293ffd1359a352518d31928214161b644128851e,541.4909203293521
95068b8d72613d8b51b22243060dd50a498e4dbf,502.95733122886924
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,397.7689628505937
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,466.88981339041936
758e005c28f680380e79d7935f29ce42c3b49dfe,537.4119392413409
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,481.00367873079085
52a23c1eb5ea201859a91a6cb70114032878f7da,384.1433440447768
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,582.5686928377477
ec12ea01cda3dcf0c6271ea7140c656f4774264b,455.04907798535754
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,530.7971473613643
131010225a14ea18fa1748a59efd6413fc0eb338,466.4610525213495
a2b095e8fed2a3edb2a751b5e1e71336757e278d,413.9410520519098
766e70bac5c7e88381749ba3f140e03132b0858e,419.3781715404611
92f75ecf86b6e027c977162cc4297db8d280b2be,486.3514958507977
a3af6be26868494212d438ddc80ba11e55d7261c,530.8817202568835
defb13732108dd8d257e70b84e439d9020576209,510.7810397745731
8120c2970d5087725caa5d3d87fcfb24155d181b,386.4494278033464
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,550.6492022948325
95ced045710caddbab17dd0552eed9f15d76b4b8,552.7897429861221
17cafdecd37633480065ba97838ed940156e0a07,492.3106922556804
5f553236d725160fdbff443604199b293f1f44ce,473.99146942823484
869b7dfefe247dfa859db744c33c2678411dd945,519.2870480600266
c910640a6e6c25b259dfcc4990f2899245e988ca,432.9577058272583
c9210ff822feac437edffb18dda200a8f3ea1a59,501.16431178169177
e18348afecf00cc3d88f3ba48351ce1843f220a0,467.30388090907536
5954217e13179b6043acc782e102668a2612a8e4,458.06549513371914
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,429.1906103264607
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,445.1775339035354
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,445.53519933517475
a7275f430267de859f35ff4b68e4a276e5be7279,432.6185449820083
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,472.26022480240306
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,513.9076708768644
812dad3abf68e537e7a5f58627c83daea4375233,460.4920650958365
8b9fea02641babf2396079c6edfed9abb45117bf,462.7620791870317
d8788a6c3e384b392b77f519451fed79c34453a2,649.0519504250569
1e6d53083bfb60a532c211edc06a3b3122eaa340,434.96471846893274
1db27ec90efad017f1e8e8998389d75f98149663,433.99729051062275
ee22b8c134e9178600d57236685e0822b2034601,593.425180318226
b03c5ebab160571176fd665bad3b559d23d28f4d,579.1266193023873
018c21da2ea1df6cc5d00ce480c48672c234ddb5,552.2722415436353
5a71e57629eb2d9b1281fa0acf78fc410f82233a,407.06465940388404
63add5acaf261ef36ff419c5cf3301d8b1a91b06,410.69517849640397
5b7f5fb34de0f846635830319871e2bdd06857b1,483.1692372053597
e074b29573906c0b39248900a4d73df3a44cb72f,455.36962292513647
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,508.34596578725115
6581d33040854c49896098641bd48cca28d0bfb1,435.9239493719453
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,552.9785885766642
e5129f4e0fead85906b2b0ef48b253420c85060e,411.00648814561043
64a758225c8fee36cfc6a33f8ce52435bee3f22b,543.9056203555731
7866c1a752ede108330f59479ba22bbe27e24959,453.7257463138398
e2d2423c2aa3c3191363bccba383a85740b6003a,471.3220828209952
e26a4055e714830a051bbd4118cb4e10cfe613f9,448.0894703420848
a2a35215a2bacc65b551efa3a17f34c5566ba27b,433.79592120689216
9e53b4840e7a00693adbb1eb46654e76c8309a61,481.8413495943934
4665254e0bacb0ecb8a006903b69fa80b51490d5,473.3991440578608
166fb0fa70c428f172f3fcb85eddff4b3ca33545,543.8223373022538
16ba4511e82380eebd8917142d36a7f2ca28afd9,401.50382366093
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,424.51580361565215
3783d0f562e9914300b98214cbf59c47df628116,427.3804627197971
6259df3d2eb137841e632a56f2f7cca3e3ff4172,479.57576172425576
89b4c8805837e713f9a730c673c222d2fe78bd69,401.49665299847317
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,598.0237412691604
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,407.0631409220393
c90b14063cc4b109019cacd40eba1359439a23a8,446.38222950408345
49412082f17170a1b1a7a0f4811fc3f84cab68d7,422.03928000073677
9f8d3b5c8003823b00814d8650478f4a4123310e,533.9039594744534
973f904d79c6d3556de58dd6a26972c4d1f519ac,428.0736367002207
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,504.60943523742634
236ccca2305d258085cfccd31359d025e8c2ef03,471.87614254584366
35c68cb7b68131dd4395dbaaceafc098adb26efe,495.08107452651024
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,444.1971705240887
39f3b003b013995457d88d0f976e589375ea381c,578.2049050121368
be2efc5d7aac68e406e259efd6a1383b0535d030,515.9170704632261
05654f1872402567f29cb0dbd2b6a67ca962ba20,408.94447461966337
01ef84ddbd815b848e2791e31d1e1fb530af0800,483.4710982413591
0347f75702f7a58defa7830fd2160be814ee63d7,472.42559645796354
e9f4a7e0f743c19594d064f493acc7da5705cb97,546.9653097459895
cbc361742d9f5471b72c408c86a163a3a0babdde,448.9133809888236
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,428.21469817845815
b935e46f14ef9cabe4855d768f80a882afc5bbf3,524.0961983634099
dd89be9611dd1e70f883c325c3de4bfd4beddd54,602.914265608197
7a6f4434324d90047db1434d2218b125200749d1,564.1211106024423
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,533.1237865386472
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,629.8774750185366
53758d4e489f33ad1709258781c0db4fab9b5803,484.43792759763255
4d1782421e1635415765058a400cbf70e2efc504,507.55490702188723
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,481.8941115193198
09985e3d85e82b3a084a6854d96f6eaaab8d8273,457.9879163733468
52e6e0e10f90361c2ff44016e514330a60be586e,426.92702664032623
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,500.3400601043796
4496d0d42a729a789643e669e0f73b068777f1d7,447.7264575959091
0e62088a0bd61cefe0756a63c5af7132651e9eea,435.1702494240608
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,455.93007732250044
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,433.6710138736233
c16dc22c158d28ef77c69463309bd08d7c5b6736,418.8476240057726
62f07fb05c1335d56823a296968f0052ef393852,547.7940066728752
c921879f4f48c0cc5ba092b03e62973976c85a17,451.71436638183036
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,552.5144416613068
fee103a972b59d0ccba0feb8675a40a245112360,416.41804680735606
49aafbfd3dc45435f5e1755a2e0723967d683a6c,594.1631029802193
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,579.841412535189
65b711ff6055c05fb83d01e46da49803d9dab58f,471.39182049804833
a6edeceb9d45fdd9f131984206250b116b0b94db,596.998631883323
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,490.8317440939822
0f73a216f0e2a2af8814d6faa530648df17cfe37,487.89664442013054
eca7b9fb647b11d556338ead147b829adeaee4b5,392.0078158142562
9d86872c99e4afc37f1c6b01357a3128f947cd87,513.5541815137922
34e428fff9d5931c622b15ee18951f781dbc571b,434.39341165442033
6b10ac235069fa3fa257149b095e113710721781,436.6542416751266
6dd3df00297de5fc127deb03d1cb76ab9385d496,431.78282997026855
f578deabf3afe98992b136729474b1ed461bd6a3,561.8162972259065
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,642.6361350653506
e1526ef25f838eeb588fa4f3df0cc514376901e0,492.7243252439931
f2b7d6d8635b65fb4730a3860998148f83cbf92a,444.825937947602
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,515.2193472351587
9943ea95b914e7b37549437fb292ce9608f10d41,519.9268924316016
7d93473c5e877b59586deaaf559da053dbc9a7bc,495.3116942440491
e65ba317385a51e76379f53a718b43678d468a17,481.15654209333894
cb8a7c0c876d287354b99b4480e0c5fe360583b7,446.6805332513668
259303751b8f314105e5889e30e02c3c1a887c5a,548.4741686751479
62121076b2a2fc75f121ebb3d01af8a0f7b791be,439.34117397235434
c80f7b579f91b8d02382fe242062f2d75f271bb0,434.15460528722554
901027c8d499d895e0022de833e1a05800e0dff9,469.25343188311604
e63c018e3539baa1a5480a84bc7d83d5dd428c18,388.69194188225737
07c8954960c4774f911f34fc6ed6ecc80c418b3a,601.1499514739069
addaffc4a499dbafbd55194706f75a50c1359f20,459.7817810648674
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,457.1287869254394
6aba74ebcbbdb7b9f2a4483adeb769de06403004,464.2012783531334
d3380c010e39f08a398b07639fe9f091f9d6ebad,465.86306547887807
3245e67245c8ca0c162e45db30153c4a3870b113,501.60305593226275
37b44770511dcfd53cb5b84729e675c0052bec0e,500.46803388846337
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,442.56779789178154
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,398.2761704923222
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,491.60599687248884
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,386.2073955899777
27efa149460fd0952df3acd2b9b552baf5fc5dda,483.47262968446137
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,571.3449793940727
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,451.5476805583758
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,462.9108681302522
0654c8263516d72be6891a0ecca904f41c4d10b1,520.7269683195002
69a4a6042373b49e3abeb16903d90be32f41ed26,427.8409988084965
35e66128c079d902484cba327f1d99d9a50f8e70,394.36523549645113
24507171dec4cee2f64c8819f2f0c33882138078,562.9667141277482
425b9425691ab3a12a19eb8553e6a66340827e6f,643.6894725161494
331cfb9e53861cd1304a66385b1f91bd844f9ae7,464.1283542459578
35736d0db390f11f2655ecbdf2f4e0f95913c013,486.11613660329033
b4e3a0b877e12f70ec2fd814a664e3830107615c,460.93232018200166
cf61d7396561b36044ea119b74c7ea1cc1083895,395.2140717346292
5a8c458e9e19e15a59f06d7a86abae6207652e1b,457.66688085386056
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,508.5702871983671
ab91fb38c1472e50f726f6564b128125105c423c,438.3105220234087
fe6f686f595cce82b0e423d735d93376e1078970,487.72222324734884
355146e8b44a5170d6be887d4a885381389a88c2,495.89985720823023
b307abb62bc1660ab857080595abca38e67569a5,469.9573683950597
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,427.34876750337577
daca5f01d4227d57dc02b533dac9aadee17d874a,421.7911255225273
418d7059d5266d440e6e6d952d1091955e8e096a,668.8179697203434
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,579.3932584934637
7cfc0106adedbc2997d97ba062c2d73a315735e9,608.9078427055842
0968f25447365f5338e2183ff45e60ac1cbc662b,465.79132872673955
40a8e7f491eef8f056f80ff22b4ec822ab44b257,483.7519266558738
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,440.2716006371322
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,440.75564543857683
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,432.26702047046996
3f7db50e487aac041dc7a93dadc63c2b64f35f35,426.31878541134733
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,431.1418667956337
564ef83dedb5fc55f4d18dadc833a59be5b66b93,422.75439330327123
6eb99d9fcf3725c82dd85000687fea5c87ba5603,529.919872082374
40b19d0d687b11c151e2e52a1c45cdc228367248,431.39271454693284
306994c5a4709fc9524805e27a94b0af37b710d6,450.00867029260814
05f29cbe52e4638f8522b4cf7156451be52f820f,525.2334358380349
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,520.1425814530339
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,508.3570119728144
8a2887db89c942c5db855014d17f83d72a42d1da,431.8491465702546
50fefecf2b22217f20e38de53a9d373f2e6fb479,478.8467509829862
806c930bc010bd0594fb1988bad5371989cbf48c,414.1799790947607
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,471.84161099983453
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,482.3637863702547
68714d974b0744f451c5ebc8fd4d8098f6eec52f,440.52774832731814
014ea6d95ae315c024af366feda8ad406bf24711,523.1926624710236
2ace1dee1b009246306a32a49ef67dc885559d05,537.7616305187389
47e8256128b8451f996f90e19fef736fc88f674d,600.9191591571275
5bd64029979188029b354f74a3615c3e3ae51773,518.306697111542
614a6af307a7a6f7c34e7f84970a86b22158c831,449.87411756707854
52e63792b8830a6145aa22af560859087b89ec3b,431.89149789827405
89a327243b1ccbf4bd9c83966951c9c3b334539a,483.3970416730473
b75727e7f8339da2534837df6a3b87cd893a3d64,424.6966626701406
6c998fe9d20676974cfbba5238729817364b81ff,438.1316806345822
3f3b28575c4adf02995f473f9fc96af185ea0ba3,390.62329366789055
5a9807c656339abe3e250fa7a6da78a597db03c2,496.1785263420647
fbfbea6fd499c91e414273325f39473a8660d3cb,483.8337784706199
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,414.4204193287648
e39ee7214eb0de339889086bbcc3fb9c27635e88,404.42398927679295
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,484.500801705605
6a48260a4426d3440055e722abdf3904f72dbe71,441.75444041038884
6d4020e289006dd2b3882a9535f648cc7733654b,603.7556379877371
6959680884f838fa666cef4dcaf6f38c68015a75,455.0364443233616
f10048cb12482c95e2bff728bb8b092c6de58185,484.82573834172086
c38df26822878ec8aec4e990a7dce9fbe3b31c15,485.0453518038769
82918decf898ff34c3fb8f74dcc741d89f2e887a,431.6058101732605
0950ced524718e7354726002cce923bfd5768972,462.1487714200353
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,494.38267004197036
915381e62e7a246910a872eb342807407e71317a,554.1065115006568
774ac976cedb112ac8fb15af96fda500a5f027c1,452.4402090930511
339c2ad1c2f8bb87c25560267bcdbd010cff4960,407.47041717304535
7aaf4058b49b53fab1e8d023936c86a532346dd5,476.76264435616395
a181c0c7546bc7c4907131706417c491da1a52cd,565.8399149302065
a3686e592fcfaebf248e5ca8da561a4d782628a4,577.8974212862986
b0f54de8605b95594f5079f8e93b398af2f52672,562.3724784960802
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,416.10196410822897
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,426.4531978484466
5a74fe1978357687517961c52b82afca941dce50,602.5656754714794
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,479.9238298932964
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,456.3657217980194
03d53fc3a9770da7b0844e78e47a52e798c04ce8,494.22522045900354
f41128cb1056d63399675c16c8286d7210150017,444.9913876562694
d2f05e8ae57d1364d32809b7d713e04fa63de853,425.04862543702586
b96efbc24ac4066ae3936c2ddafe78ed418871e9,407.24134220238136
abae954c927448239a5e6436078f418a979b0aad,516.0158219237301
5b4829988c8d90c7c5245a0137eef128c18d8102,495.50189802502626
756688c3fedf01c54dea31e8409a94b7a3c04694,511.2913488944518
ace6be51908a3fe879847f98f5174cea72a01cdf,401.2044696233087
e88db80e80a0b432135c243486ae3edf9d8b16db,485.0722841843599
082c3d2ba280f6190e82793d850c788800c0e9ae,588.0707647239242
8524fd62bdb022c65d047b3ac586b5c17e34953f,553.9101715108882
3fe9446652f81c99b93ef1bf102f1022e5439fc8,472.2531073284509
14ce0c624edc795fae639018735ade1be0211e59,453.6918913647228
549788486cf78528c47ede31d8526421baf3295a,414.99779328203056
9bed94403b260ef0410b3f7f5732d16d7e6d215f,575.9749535289491
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,460.5556134396458
6c517b7d64cde5d41ae87592cb14dd2fe3168465,472.7826365989028
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,531.256651682495
a9249aa7951ddea050cc01b89a12ee5db95f38f1,485.74735294818123
000d12a79ec47849650d1b3253771ceac2386a24,491.35277505529814
50af85c0e1364b91cdcb1651a01a022ac37142e9,407.70959162521376
c6725f9c8ca6ff205288b39bd9980c9116607361,386.3677009233987
d42bc2942d9fa885151569ba45e2baf7ab81943c,435.8043893661672
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,440.0018227978129
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,497.9134831226059
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,441.6225195487249
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,491.3227946401075
22b66aad9fce2e642b0daf373bab9329d8433e00,500.73815674910753
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,471.01787860834753
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,492.1471073108233
03e6acb3a98cc51d6e56058043e291621582d9ab,442.8350308425706
015967617bb96a4bc84e4260886c823440005e70,492.66216377856773
647ebe14005592face7077d248e95dc47d912b2a,425.8289190098107
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,597.898325582747
ebcbc09552a7ba9a6e016861a635873387062ee9,488.17517796616704
27e16393da6359424708a050f66c875419a1fb31,417.4013210921809
ee802970bc71823875a11b790d98a34c6601e35f,466.30235832985795
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,443.95981851390553
e5a719da84b172bade27c1f61389cc74460cc4da,506.6446191752263
10208b09bb9aac5776f0092d08807b4a93150d0d,423.1719821376718
4fe9b8abaf99cc5485fd9a196235166fbac553b6,441.43503312707577
7d12a3dcba309255f5e841bd9ed885f2195466bb,465.59371489919585
1d99cb01ecdaad2f21bb9538a57ac91823744125,545.4497192359174
dfc8df62be48b4b815e6fd18a3d9823259c35858,430.6679150887054
9f9a7c80e345d490250c4849330b45383a86f144,567.4079651085115
830a84bcfe5c2926f032e0cf1fe35e5578136c12,479.8645646945167
